cer,corruption,corruption_type,duration_seconds,item,language,prediction,reference,source,wer
0.0,clean,clean,8.88,fleurs_fr_dev100:26,fr, Vous pouvez voir les pyramides dans l'obscurité et vous pouvez les voir en silence avant le début du spectacle.,vous pouvez voir les pyramides dans l'obscurité et vous pouvez les voir en silence avant le début du spectacle,fleurs_fr_dev100,0.0
0.042328042328042326,clean,clean,9.6,fleurs_fr_dev100:27,fr," Le ski est une activité de voyage majeure qui compte de nombreux aficionados, parfois appelés de ski-bombe, qui organisent leur vacances entières en fonction du ski dans des endroits spécifiques.",le ski est une activité de voyage majeure qui compte de nombreux aficionados parfois appelés « ski bums » qui organisent leurs vacances entières en fonction du ski dans des endroits spécifiques,fleurs_fr_dev100,0.1
0.0,clean,clean,9.36,fleurs_fr_dev100:28,fr," Dès que vous sortez du courant, le retour à la nage n'est pas plus difficile que d'habitude.",dès que vous sortez du courant le retour à la nage n'est pas plus difficile que d'habitude,fleurs_fr_dev100,0.0
0.0,clean,clean,12.72,fleurs_fr_dev100:29,fr, Nous pouvons commencer par vivre en meilleure harmonie avec l'environnement. Nous pouvons rejoindre le mouvement environnemental et nous pouvons même militer dans le but d'atténuer les souffrances à venir.,nous pouvons commencer par vivre en meilleure harmonie avec l'environnement nous pouvons rejoindre le mouvement environnemental et nous pouvons même militer dans le but d'atténuer les souffrances à venir,fleurs_fr_dev100,0.0
0.004672897196261682,clean,clean,14.04,fleurs_fr_dev100:30,fr, Elle est arrivée à cette conclusion grâce aux multiples commentaires positifs et encouragements qu'elle a reçu aussi bien des femmes que des hommes sur l'importance de considérer la contraception comme une nécessité.,elle est arrivée à cette conclusion grâce aux multiples commentaires positifs et encouragements qu'elle a reçus aussi bien des femmes que des hommes sur l'importance de considérer la contraception comme une nécessité,fleurs_fr_dev100,0.03125
0.07801418439716312,clean,clean,9.72,fleurs_fr_dev100:31,fr, Robin Utapa a obtenu le score le plus élevé des manches 70 points en seulement 41 balles en frappant 11 fois 4 runs et 2 fois 6 runs.,robin uthappa a obtenu le score le plus élevé des manches 70 points en seulement 41 balles en frappant 11 fois quatre runs et 2 fois six runs,fleurs_fr_dev100,0.10714285714285714
0.13636363636363635,clean,clean,6.0,fleurs_fr_dev100:32,fr, Le satellite reçoit la peine dans l'espace plus grand voie sur Terre presque instantanément.,le satellite reçoit l'appel dans l'espace puis le renvoie sur terre presque instantanément,fleurs_fr_dev100,0.38461538461538464
0.0,clean,clean,11.64,fleurs_fr_dev100:33,fr, Nous pouvons commencer par vivre en meilleure harmonie avec l'environnement. Nous pouvons rejoindre le mouvement environnemental. Et nous pouvons même militer dans le but d'atténuer les souffrances à venir.,nous pouvons commencer par vivre en meilleure harmonie avec l'environnement nous pouvons rejoindre le mouvement environnemental et nous pouvons même militer dans le but d'atténuer les souffrances à venir,fleurs_fr_dev100,0.0
0.0,clean,clean,8.82,fleurs_fr_dev100:34,fr," Il devait être abattu mardi, mais il a été sauvé suite à une décision d'urgence du tribunal.",il devait être abattu mardi mais il a été sauvé suite à une décision d'urgence du tribunal,fleurs_fr_dev100,0.0
0.005076142131979695,clean,clean,11.88,fleurs_fr_dev100:35,fr, Un sondage effectué auprès de 1400 personnes avant les élections fédérales de 2010 a révélé que le nombre d'opposants à la transformation de l'Australie en République avait augmenté de 8% depuis 2008.,un sondage effectué auprès de 1 400 personnes avant les élections fédérales de 2010 a révélé que le nombre d'opposants à la transformation de l'australie en république avait augmenté de 8 % depuis 2008,fleurs_fr_dev100,0.06060606060606061
0.05527638190954774,clean,clean,13.86,fleurs_fr_dev100:36,fr," Israël exige une présence militaire permanente dans la vallée pour une durée de 10 années à compter de la signature d'un accord, tandis que l'autorité palestinienne ne consomme qu'à une durée de 5 ans.",israël exige une présence militaire permanente dans la vallée pour une durée de dix années à compter de la signature d'un accord tandis que l'autorité palestinienne ne consent qu'à une durée de cinq ans,fleurs_fr_dev100,0.08823529411764706
0.0,clean,clean,8.88,fleurs_fr_dev100:37,fr, Cela vaut la peine de se promener pendant une demi-heure dans ce village fascinant.,cela vaut la peine de se promener pendant une demi-heure dans ce village fascinant,fleurs_fr_dev100,0.0
0.0,clean,clean,8.52,fleurs_fr_dev100:38,fr, L'ONU espère également finaliser un fonds pour aider les pays touchés par le réchauffement climatique à faire face aux impacts.,l'onu espère également finaliser un fonds pour aider les pays touchés par le réchauffement climatique à faire face aux impacts,fleurs_fr_dev100,0.0
0.0,clean,clean,9.54,fleurs_fr_dev100:39,fr, L'argentine est connue pour avoir une des meilleures équipes et parmi les meilleurs joueurs de polo dans le monde.,l'argentine est connue pour avoir une des meilleures équipes et parmi les meilleurs joueurs de polo dans le monde,fleurs_fr_dev100,0.0
0.008064516129032258,clean,clean,17.52,fleurs_fr_dev100:40,fr," Ce nouvel environnement a des ressources et des concurrents différents, de sorte que la nouvelle population aura besoin de caractéristiques ou d'adaptations nouvelles pour être un concurrent puissant par rapport à ceux dont elle avait besoin auparavant.",ce nouvel environnement a des ressources et des concurrents différents de sorte que la nouvelle population aura besoin de caractéristiques ou d'adaptations nouvelles pour être un concurrent puissant par rapport à ce dont elle avait besoin auparavant,fleurs_fr_dev100,0.02702702702702703
0.1111111111111111,clean,clean,8.7,fleurs_fr_dev100:41,fr," Le Japon contrepré de 7000 îles, la plus grande étant Honshu, ce qui en fait le 7ème plus grand île du monde.",le japon compte près de 7 000 îles la plus grande étant honshu ce qui en fait la 7e plus grande île au monde !,fleurs_fr_dev100,0.3333333333333333
0.12359550561797752,clean,clean,10.44,fleurs_fr_dev100:42,fr," Il devait être abattu mardi, mais l'été sauvée c'était une décision d'urgence du tribunal.",il devait être abattu mardi mais il a été sauvé suite à une décision d'urgence du tribunal,fleurs_fr_dev100,0.35294117647058826
0.0,clean,clean,5.16,fleurs_fr_dev100:43,fr, L'eau se déverse sur la digue dans une section de 100 pieds de large.,l'eau se déverse sur la digue dans une section de 100 pieds de large,fleurs_fr_dev100,0.0
0.0,clean,clean,6.72,fleurs_fr_dev100:44,fr, Les voies navigables intérieures peuvent être un excellent thème pour des vacances.,les voies navigables intérieures peuvent être un excellent thème pour des vacances,fleurs_fr_dev100,0.0
0.06481481481481481,clean,clean,7.98,fleurs_fr_dev100:45,fr," Le Japon compte près de 7000 lits la plus grande étant Onshu, ce qui en fait la 7ème plus grande île au monde.",le japon compte près de 7 000 îles la plus grande étant honshu ce qui en fait la 7e plus grande île au monde !,fleurs_fr_dev100,0.20833333333333334
0.0,clean,clean,4.62,fleurs_fr_dev100:46,fr," Cela ne me semblait pas logique, ce n'était certainement pas juste.",cela ne me semblait pas logique ce n'était certainement pas juste,fleurs_fr_dev100,0.0
0.0,clean,clean,10.8,fleurs_fr_dev100:47,fr," Comme les étudiants sont souvent le public le plus critique, l'auteur du blog commence à s'efforcer d'améliorer son écriture pour éviter les critiques.",comme les étudiants sont souvent le public le plus critique l'auteur du blog commence à s'efforcer d'améliorer son écriture pour éviter les critiques,fleurs_fr_dev100,0.0
0.023255813953488372,clean,clean,7.98,fleurs_fr_dev100:48,fr, Les dépenses de guerre de l'impérialisme américain dans la conquête des Philippines ont été payées par le peuple Philippin de lui-même.,les dépenses de guerre de l'impérialisme américain dans la conquête des philippines ont été payées par le peuple philippin lui-même,fleurs_fr_dev100,0.05
0.0,clean,clean,9.78,fleurs_fr_dev100:49,fr," Au Japon, les premières fêtes des cerisiers en fleurs ont été organisées par l'Empereur uniquement pour lui-même et les autres membres de l'aristocratie proche autour de la Cour impériale.",au japon les premières fêtes des cerisiers en fleurs ont été organisées par l'empereur uniquement pour lui-même et les autres membres de l'aristocratie proche autour de la cour impériale,fleurs_fr_dev100,0.0
0.05517241379310345,clean,clean,7.56,fleurs_fr_dev100:50,fr, Les autorités locales avertis ses habitants des environs de rester à l'intérieur d'éteindre les climatiseurs et de ne pas voir de l'eau du robinet.,les autorités locales avertissent les habitants des environs de rester à l'intérieur d'éteindre les climatiseurs et de ne pas boire l'eau du robinet,fleurs_fr_dev100,0.17391304347826086
0.04132231404958678,clean,clean,11.76,fleurs_fr_dev100:51,fr," De nombreux formats courants, familles de formes APS par exemple, sont égaux à ce rapport d'aspect ou s'en approche de près.",de nombreux formats courants famille de formats aps par exemple sont égaux à ce rapport d’aspect ou s’en approchent de près,fleurs_fr_dev100,0.14285714285714285
0.1935483870967742,clean,clean,7.44,fleurs_fr_dev100:52,fr," Ensuite, la casing a pris l'initiative de chanter les bâtes gens.",ensuite lakkha singh a pris l'initiative de chanter les bhajans,fleurs_fr_dev100,0.4
0.06358381502890173,clean,clean,10.5,fleurs_fr_dev100:53,fr," Les critères qui déterminent une sous-culture comme distinctes peuvent être linguistiques, esthétiques, religions, politiques, sexuelles, géographiques ou une congénation de facteurs.",les critères qui déterminent une sous-culture comme distincte peuvent être linguistiques esthétiques religieux politiques sexuels géographiques ou une combinaison de facteurs,fleurs_fr_dev100,0.19047619047619047
0.007194244604316547,clean,clean,7.98,fleurs_fr_dev100:54,fr," Veuillez traiter le site avec toute la dignité, la solennité et le respect qu'il mérite ne faites pas de blague sur l'holocauste ou les nazis.",veuillez traiter le site avec toute la dignité la solennité et le respect qu'il mérite ne faites pas de blagues sur l'holocauste ou les nazis,fleurs_fr_dev100,0.04
0.007751937984496124,clean,clean,11.22,fleurs_fr_dev100:55,fr, Les dépenses de guerre de l'imperialisme américain dans la conquête des Philippines ont été payées par le peuple Philippin lui-même.,les dépenses de guerre de l'impérialisme américain dans la conquête des philippines ont été payées par le peuple philippin lui-même,fleurs_fr_dev100,0.05
0.02390438247011952,clean,clean,14.46,fleurs_fr_dev100:56,fr," Il repose sur les technologies satelliteaires et non sur les systèmes radar au sol utilisé ou par avant, ce qui permet aux contrôleurs aériens de localiser les avions avec davantage de précision et de fournir aux pilotes des informations plus détaillées.",il repose sur les technologies satellitaires et non sur les systèmes radars au sol utilisés auparavant ce qui permet aux contrôleurs aériens de localiser les avions avec davantage de précision et de fournir aux pilotes des informations plus détaillées,fleurs_fr_dev100,0.15384615384615385
0.006535947712418301,clean,clean,13.74,fleurs_fr_dev100:57,fr," La principale bière locale est la number one, une bière assez ordinaire, mais s'amoureuse et rafraîchissante. Il existe aussi une autre bière locale, la Manta.",la principale bière locale est la « number one » une bière assez ordinaire mais savoureuse et rafraîchissante. il existe aussi une autre bière locale la « manta »,fleurs_fr_dev100,0.04
0.19095477386934673,clean,clean,12.24,fleurs_fr_dev100:58,fr," Nout Kringrich, l'ancien président de la Chambre des représentants, Rick Berry et le gouvernement du Texas, et la cinéatrice Michelle Bachmann ont terminé respectivement à la 4e, 5e et 6e place.",newt gingrich l'ancien président de la chambre des représentants rick perry le gouverneur du texas et la sénatrice michele bachmann ont terminé respectivement à la quatrième cinquième et sixième place,fleurs_fr_dev100,0.3333333333333333
0.0,clean,clean,9.54,fleurs_fr_dev100:59,fr," Comme il n'y avait pas de grandes forêts en terre de Canaan, le bois était extrêmement cher.",comme il n'y avait pas de grandes forêts en terre de canaan le bois était extrêmement cher,fleurs_fr_dev100,0.0
0.01818181818181818,clean,clean,8.28,fleurs_fr_dev100:60,fr," Dans les cimetières, on trouve d'intéressantes sculptures en marbre représentant des colombes sur certaines tombes.",dans le cimetière on trouve d'intéressantes sculptures en marbre représentant des colombes sur certaines tombes,fleurs_fr_dev100,0.13333333333333333
0.06818181818181818,clean,clean,11.82,fleurs_fr_dev100:61,fr," Selon les scientifiques, les oslots tracent et trouvent des animaux à manger, proies par l'audorat, en reniflant leurs trajets sur le sol.",selon les scientifiques les ocelots traquent et trouvent les animaux à manger proies par l'odorat en reniflant leur trajet sur le sol,fleurs_fr_dev100,0.2727272727272727
0.07801418439716312,clean,clean,9.84,fleurs_fr_dev100:62,fr, Robin Utapa a obtenu le score le plus élevé des manches 70 points en seulement 41 balles en frappant 11 fois 4 runs et 2 fois 6 runs.,robin uthappa a obtenu le score le plus élevé des manches 70 points en seulement 41 balles en frappant 11 fois quatre runs et 2 fois six runs,fleurs_fr_dev100,0.10714285714285714
0.06363636363636363,clean,clean,9.36,fleurs_fr_dev100:63,fr," Bien que trois personnes étaient présentes dans la maison, quand la voiture l'a percuté, aucune n'a été blessée.",bien que trois personnes aient été présentes dans la maison quand la voiture l'a percutée aucune n'a été blessée,fleurs_fr_dev100,0.15789473684210525
0.0449438202247191,clean,clean,10.2,fleurs_fr_dev100:64,fr," Comme il n'y avait pas de grandes forêts en termes de canane, le bois était extrêmement cher.",comme il n'y avait pas de grandes forêts en terre de canaan le bois était extrêmement cher,fleurs_fr_dev100,0.11764705882352941
0.014285714285714285,clean,clean,7.38,fleurs_fr_dev100:65,fr," Un cours recouvrira normalement toutes les questions abordées ici de manière beaucoup plus détaillée, généralement avec une expérience pratique.",un cours couvrira normalement toutes les questions abordées ici de manière beaucoup plus détaillée généralement avec une expérience pratique,fleurs_fr_dev100,0.05263157894736842
0.11290322580645161,clean,clean,10.74,fleurs_fr_dev100:66,fr," Le pire est généralisé, ce serait poursuivis pendant la nuit. Les forces de l'ordre n'entend pas présents dans les rues de Bishkek.",le pillage généralisé se serait poursuivi pendant la nuit les forces de l'ordre n'étant pas présentes dans les rues de bichkek,fleurs_fr_dev100,0.3333333333333333
0.04225352112676056,clean,clean,8.22,fleurs_fr_dev100:67,fr, Ceux qui prévoient une année sabbatique ont la possibilité d'apprendre en voyageant et de plus en plus d'entre eux se résistent cette possibilité.,ceux qui prévoient une année sabbatique ont la possibilité d'apprendre en voyageant et de plus en plus d'entre eux choisissent cette possibilité,fleurs_fr_dev100,0.09090909090909091
0.04294478527607362,clean,clean,8.52,fleurs_fr_dev100:68,fr, Souvent le fait d'avoir suivi des cours dans les sábatiques à l'étranger peut en fait vous donner de meilleures chances de faire des études supérieures dans votre pays.,souvent le fait d'avoir suivi des cours d'année sabbatique à l'étranger peut en fait vous donner de meilleures chances de faire des études supérieures dans votre pays,fleurs_fr_dev100,0.1111111111111111
0.0,clean,clean,13.2,fleurs_fr_dev100:69,fr, Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux états-unis sur la politique à l'égard du moyen-orient,fleurs_fr_dev100,0.0
0.07650273224043716,clean,clean,15.0,fleurs_fr_dev100:70,fr," Au Japon, les premières fêtes de Cériesi dans Fleurs ont été organisées par l'Empereur uniquement pour lui-même et les autres membres de la aristocratie, proches autour de la Cure impériale.",au japon les premières fêtes des cerisiers en fleurs ont été organisées par l'empereur uniquement pour lui-même et les autres membres de l'aristocratie proche autour de la cour impériale,fleurs_fr_dev100,0.2413793103448276
0.06293706293706294,clean,clean,11.76,fleurs_fr_dev100:71,fr," Les accidents aériens sont fréquents en Iran qui disposent d'une fiote veillécente et mal entretenue, autant pour les vols civils que militaires.",les accidents aériens sont fréquents en iran qui dispose d'une flotte vieillissante et mal entretenue autant pour les vols civils que militaires,fleurs_fr_dev100,0.13636363636363635
0.058823529411764705,clean,clean,15.12,fleurs_fr_dev100:72,fr," Le porte-parole de Bush, Gordon John Drow, a qualifié la promesse de Corée du Nord des tapes majeures vers l'objectif de la dénucléarisation vérifiable de la péninsule coréenne.",le porte-parole de bush gordon johndroe a qualifié la promesse de la corée du nord « d'étape majeure vers l'objectif de la dénucléarisation vérifiable de la péninsule coréenne »,fleurs_fr_dev100,0.2222222222222222
0.034482758620689655,clean,clean,11.16,fleurs_fr_dev100:73,fr, Les plages sont nombreuses car Hawkeland est à cheval sur deux ports. Les plus populaires se trouvent dans trois zones.,les plages sont nombreuses car auckland est à cheval sur deux ports les plus populaires se trouvent dans trois zones,fleurs_fr_dev100,0.05
0.07567567567567568,clean,clean,10.2,fleurs_fr_dev100:74,fr, L'objectif principal des ressources est de comprendre la façon dont le monde fonctionne grâce à la méthode scientifique. Cette méthode guide en fait la plupart des recherches sont scientifiques.,l'objectif principal de la science est de comprendre la façon dont le monde fonctionne grâce à la méthode scientifique cette méthode guide en fait la plupart des recherches scientifiques,fleurs_fr_dev100,0.13793103448275862
0.0,clean,clean,8.1,fleurs_fr_dev100:75,fr," Le président américain, George W. Bush, a accueilli cette annonce avec satisfaction.",le président américain george w bush a accueilli cette annonce avec satisfaction,fleurs_fr_dev100,0.0
0.0625,clean,clean,13.8,fleurs_fr_dev100:76,fr, La solution est apportée par la technologie sous la forme de sortie éducative virtuelle. Les élèves peuvent regarder les obliens anciens d'un musée visite à l'aquarium ou admirer une superbe oeuvre d'art tout en restant ainsi avec leur classe.,la solution est apportée par la technologie sous la forme de sorties éducatives virtuelles les élèves peuvent regarder les objets anciens d'un musée visiter un aquarium ou admirer une superbe œuvre d'art tout en restant assis avec leur classe,fleurs_fr_dev100,0.23076923076923078
0.13636363636363635,clean,clean,6.96,fleurs_fr_dev100:77,fr," Avec seulement 18 médailles disponibles par jour, certains noms de béin n'ont pas réussi à monter sur le podium des médaillés.",avec seulement dix-huit médailles disponibles par jour un certain nombre de pays n'ont pas réussi à monter sur le podium des médaillés,fleurs_fr_dev100,0.22727272727272727
0.0,clean,clean,5.52,fleurs_fr_dev100:78,fr, La prononciation est relativement facile en Italien car la plupart des mots sont prononcés exactement comme ils sont écrits.,la prononciation est relativement facile en italien car la plupart des mots sont prononcés exactement comme ils sont écrits,fleurs_fr_dev100,0.0
0.0,clean,clean,14.34,fleurs_fr_dev100:79,fr," Il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique, le passage de l'absolutisme au républicanisme, le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant.",il y a de nombreuses répercussions sociales et politiques telles que l'utilisation du système métrique le passage de l'absolutisme au républicanisme le nationalisme et la conviction que le pays appartient au peuple et non à un seul dirigeant,fleurs_fr_dev100,0.0
0.012048192771084338,clean,clean,9.24,fleurs_fr_dev100:80,fr, Un téléphone satellite ne remplace généralement pas un téléphone portable car il faut être à l'extérieur et avoir une vue dégagée sur le satellite pour passer à un appel.,un téléphone satellite ne remplace généralement pas un téléphone portable car il faut être à l'extérieur et avoir une vue dégagée sur le satellite pour passer un appel,fleurs_fr_dev100,0.03571428571428571
0.18181818181818182,clean,clean,9.78,fleurs_fr_dev100:81,fr," Auparavant, le PDG de Ring, JamieSiminov, a fait remarquer qu'il a lancé l'entreprise dans ce que la sonnaie de sa porte n'entrait pas aux divs depuis son magasin dans le fonds garages.",auparavant le pdg de ring jamie siminoff a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage,fleurs_fr_dev100,0.43333333333333335
0.07317073170731707,clean,clean,6.3,fleurs_fr_dev100:82,fr, La prononce est relativement facile en Itania car la plupart des mots sont prononcés exactement comme ils sont écrits.,la prononciation est relativement facile en italien car la plupart des mots sont prononcés exactement comme ils sont écrits,fleurs_fr_dev100,0.10526315789473684
0.0,clean,clean,8.82,fleurs_fr_dev100:83,fr, La majeure partie de la vie de la famille hébraïque se déroulait en plein air.,la majeure partie de la vie de la famille hébraïque se déroulait en plein air,fleurs_fr_dev100,0.0
